job_id,source_job_id,skill_name,score,irrelevant
JT0325,325,他者との調整,4.036,0
JT0325,325,説得,3.786,0
JT0325,325,交渉,3.643,0
JT0325,325,指導,4.393,0
JT0325,325,対人援助サービス,3.643,0
JT0325,325,複雑な問題解決,4.75,0
JT0325,325,要件分析（仕様作成）,4.536,0
JT0325,325,カスタマイズと開発,4.786,0
JT0325,325,道具、機器、設備の選択,4.536,0
JT0325,325,設置と設定,4.5,0
JT0325,325,プログラミング,5.286,0
JT0325,325,計器監視,3.143,0
JT0325,325,操作と制御,3.786,0
JT0325,325,保守点検,2.536,0
JT0325,325,故障等の原因特定,3.929,0
JT0325,325,修理,3.107,0
JT0325,325,クオリティチェック,4.357,0
JT0325,325,合理的な意思決定,4,0
JT0325,325,企業・組織の活動の分析,3.679,0
JT0325,325,企業・組織の活動の評価,3.357,0
JT0325,325,時間管理,3.857,0
JT0325,325,資金管理,2.893,0
JT0325,325,資材管理,2.714,0
JT0325,325,人材管理,3.25,0
JT0326,326,読解力,4,0
JT0326,326,傾聴力,4.175,0
JT0326,326,文章力,4.263,0
JT0326,326,説明力,3.93,0
JT0326,326,外国語を読む,1.526,0
JT0326,326,外国語を聞く,1.14,0
JT0326,326,外国語で書く,1.175,0
JT0326,326,外国語で話す,0.895,0
JT0326,326,数学的素養,1.965,0
JT0326,326,科学的素養,1.035,0
JT0326,326,論理と推論（批判的思考）,2.649,0
JT0326,326,新しい情報の応用力,3.333,0
JT0326,326,学習方法の選択・実践,2.702,0
JT0326,326,継続的観察と評価,2.772,0
JT0326,326,他者の反応の理解,3.14,0
JT0326,326,他者との調整,3.123,0
JT0326,326,説得,2.421,0
JT0326,326,交渉,2.596,0
JT0326,326,指導,2.667,0
JT0326,326,対人援助サービス,2.053,0
JT0326,326,複雑な問題解決,2.667,0
JT0326,326,要件分析（仕様作成）,3,0
JT0326,326,カスタマイズと開発,2.982,0
JT0326,326,道具、機器、設備の選択,3.018,0
JT0326,326,設置と設定,2.842,0
JT0326,326,プログラミング,2.807,0
JT0326,326,計器監視,1.333,0
JT0326,326,操作と制御,2.088,0
JT0326,326,保守点検,1.807,0
JT0326,326,故障等の原因特定,2.088,0
JT0326,326,修理,1.789,0
JT0326,326,クオリティチェック,3.158,0
JT0326,326,合理的な意思決定,2.737,0
JT0326,326,企業・組織の活動の分析,1.719,0
JT0326,326,企業・組織の活動の評価,1.667,0
JT0326,326,時間管理,2.93,0
JT0326,326,資金管理,1.93,0
JT0326,326,資材管理,1.737,0
JT0326,326,人材管理,1.175,0
JT0327,327,読解力,4.508,0
JT0327,327,傾聴力,4.695,0
JT0327,327,文章力,4.644,0
JT0327,327,説明力,4.576,0
JT0327,327,外国語を読む,2.407,0
JT0327,327,外国語を聞く,1.695,0
JT0327,327,外国語で書く,1.627,0
JT0327,327,外国語で話す,1.271,0
JT0327,327,数学的素養,2.458,0
JT0327,327,科学的素養,1.407,0
JT0327,327,論理と推論（批判的思考）,3.644,0
JT0327,327,新しい情報の応用力,4.153,0
JT0327,327,学習方法の選択・実践,3.627,0
JT0327,327,継続的観察と評価,4.186,0
JT0327,327,他者の反応の理解,3.78,0
JT0327,327,他者との調整,4.305,0
JT0327,327,説得,3.678,0
JT0327,327,交渉,3.746,0
JT0327,327,指導,3.932,0
JT0327,327,対人援助サービス,3.203,0
JT0327,327,複雑な問題解決,3.576,0
JT0327,327,要件分析（仕様作成）,3.915,0
JT0327,327,カスタマイズと開発,3.881,0
JT0327,327,道具、機器、設備の選択,3.271,0
JT0327,327,設置と設定,3.254,0
JT0327,327,プログラミング,2.881,0
JT0327,327,計器監視,1.915,0
JT0327,327,操作と制御,2.153,0
JT0327,327,保守点検,1.78,0
JT0327,327,故障等の原因特定,2.39,0
JT0327,327,修理,1.712,0
JT0327,327,クオリティチェック,4.119,0
JT0327,327,合理的な意思決定,4.017,0
JT0327,327,企業・組織の活動の分析,2.898,0
JT0327,327,企業・組織の活動の評価,2.983,0
JT0327,327,時間管理,3.729,0
JT0327,327,資金管理,3.356,0
JT0327,327,資材管理,2.508,0
JT0327,327,人材管理,3.102,0
JT0328,328,読解力,4.5,0
JT0328,328,傾聴力,4.9,0
JT0328,328,文章力,4.483,0
JT0328,328,説明力,4.45,0
JT0328,328,外国語を読む,2.267,0
JT0328,328,外国語を聞く,2.1,0
JT0328,328,外国語で書く,1.783,0
JT0328,328,外国語で話す,1.867,0
JT0328,328,数学的素養,2.117,0
JT0328,328,科学的素養,1.767,0
JT0328,328,論理と推論（批判的思考）,3.333,0
JT0328,328,新しい情報の応用力,3.75,0
JT0328,328,学習方法の選択・実践,3.383,0
JT0328,328,継続的観察と評価,3.6,0
JT0328,328,他者の反応の理解,4.2,0
JT0328,328,他者との調整,4.267,0
JT0328,328,説得,4.2,0
JT0328,328,交渉,3.917,0
JT0328,328,指導,3.683,0
JT0328,328,対人援助サービス,2.817,0
JT0328,328,複雑な問題解決,3.417,0
JT0328,328,要件分析（仕様作成）,3.25,0
JT0328,328,カスタマイズと開発,3.05,0
JT0328,328,道具、機器、設備の選択,3.85,0
JT0328,328,設置と設定,3.583,0
JT0328,328,プログラミング,1.717,0
JT0328,328,計器監視,2.283,0
JT0328,328,操作と制御,2.867,0
JT0328,328,保守点検,2.083,0
JT0328,328,故障等の原因特定,2.383,0
JT0328,328,修理,2.433,0
JT0328,328,クオリティチェック,3.533,0
JT0328,328,合理的な意思決定,3.35,0
JT0328,328,企業・組織の活動の分析,2.8,0
JT0328,328,企業・組織の活動の評価,2.617,0
JT0328,328,時間管理,3.567,0
JT0328,328,資金管理,3.1,0
JT0328,328,資材管理,2.983,0
JT0328,328,人材管理,3.067,0
JT0329,329,読解力,4.844,0
JT0329,329,傾聴力,4.844,0
JT0329,329,文章力,4.188,0
JT0329,329,説明力,4.313,0
JT0329,329,外国語を読む,2.219,0
JT0329,329,外国語を聞く,1.531,0
JT0329,329,外国語で書く,1.438,0
JT0329,329,外国語で話す,0.969,0
JT0329,329,数学的素養,3.063,0
JT0329,329,科学的素養,1.969,0
JT0329,329,論理と推論（批判的思考）,3.625,0
JT0329,329,新しい情報の応用力,4.031,0
JT0329,329,学習方法の選択・実践,3.906,0
JT0329,329,継続的観察と評価,3.969,0
JT0329,329,他者の反応の理解,4.188,0
JT0329,329,他者との調整,4.281,0
JT0329,329,説得,4.094,0
JT0329,329,交渉,3.844,0
JT0329,329,指導,3.688,0
JT0329,329,対人援助サービス,2.563,0
JT0329,329,複雑な問題解決,3.438,0
JT0329,329,要件分析（仕様作成）,3.969,0
JT0329,329,カスタマイズと開発,3.188,0
JT0329,329,道具、機器、設備の選択,4.031,0
JT0329,329,設置と設定,3.906,0
JT0329,329,プログラミング,2.688,0
JT0329,329,計器監視,1.906,0
JT0329,329,操作と制御,3.031,0
JT0329,329,保守点検,2.281,0
JT0329,329,故障等の原因特定,2.906,0
JT0329,329,修理,2.813,0
JT0329,329,クオリティチェック,4.25,0
JT0329,329,合理的な意思決定,3.5,0
JT0329,329,企業・組織の活動の分析,2.625,0
JT0329,329,企業・組織の活動の評価,2.5,0
JT0329,329,時間管理,3.844,0
JT0329,329,資金管理,2.594,0
JT0329,329,資材管理,2.719,0
JT0329,329,人材管理,2.594,0
JT0331,331,読解力,4.83,0
JT0331,331,傾聴力,5.264,0
JT0331,331,文章力,5.038,0
JT0331,331,説明力,5.17,0
JT0331,331,外国語を読む,1.585,0
JT0331,331,外国語を聞く,1.585,0
JT0331,331,外国語で書く,1.358,0
JT0331,331,外国語で話す,1.321,0
JT0331,331,数学的素養,2.321,0
JT0331,331,科学的素養,1.717,0
JT0331,331,論理と推論（批判的思考）,3.604,0
JT0331,331,新しい情報の応用力,4.34,0
JT0331,331,学習方法の選択・実践,3.755,0
JT0331,331,継続的観察と評価,4.17,0
JT0331,331,他者の反応の理解,4.434,0
JT0331,331,他者との調整,5.075,0
JT0331,331,説得,4.792,0
JT0331,331,交渉,4.623,0
JT0331,331,指導,4.509,0
JT0331,331,対人援助サービス,3.34,0
JT0331,331,複雑な問題解決,4.057,0
JT0331,331,要件分析（仕様作成）,4.019,0
JT0331,331,カスタマイズと開発,3.811,0
JT0331,331,道具、機器、設備の選択,3.981,0
JT0331,331,設置と設定,3.698,0
JT0331,331,プログラミング,1.698,0
JT0331,331,計器監視,1.377,0
JT0331,331,操作と制御,1.981,0
JT0331,331,保守点検,1.509,0
JT0331,331,故障等の原因特定,2.038,0
JT0331,331,修理,1.887,0
JT0331,331,クオリティチェック,3.906,0
JT0331,331,合理的な意思決定,3.66,0
JT0331,331,企業・組織の活動の分析,3.679,0
JT0331,331,企業・組織の活動の評価,3.434,0
JT0331,331,時間管理,4.057,0
JT0331,331,資金管理,3.377,0
JT0331,331,資材管理,2.868,0
JT0331,331,人材管理,3.302,0
JT0332,332,読解力,3.708,0
JT0332,332,傾聴力,3.958,0
JT0332,332,文章力,3.792,0
JT0332,332,説明力,3.625,0
JT0332,332,外国語を読む,1.417,0
JT0332,332,外国語を聞く,1.354,0
JT0332,332,外国語で書く,1.104,0
JT0332,332,外国語で話す,0.896,0
JT0332,332,数学的素養,1.542,0
JT0332,332,科学的素養,0.875,0
JT0332,332,論理と推論（批判的思考）,2.25,0
JT0332,332,新しい情報の応用力,2.833,0
JT0332,332,学習方法の選択・実践,2.396,0
JT0332,332,継続的観察と評価,2.438,0
JT0332,332,他者の反応の理解,2.854,0
JT0332,332,他者との調整,3.208,0
JT0332,332,説得,2.792,0
JT0332,332,交渉,2.958,0
JT0332,332,指導,3.063,0
JT0332,332,対人援助サービス,2.542,0
JT0332,332,複雑な問題解決,2.583,0
JT0332,332,要件分析（仕様作成）,2.479,0
JT0332,332,カスタマイズと開発,2.208,0
JT0332,332,道具、機器、設備の選択,2.854,0
JT0332,332,設置と設定,2.833,0
JT0332,332,プログラミング,1.521,0
JT0332,332,計器監視,1.208,0
JT0332,332,操作と制御,1.958,0
JT0332,332,保守点検,1.583,0
JT0332,332,故障等の原因特定,1.813,0
JT0332,332,修理,1.5,0
JT0332,332,クオリティチェック,2.688,0
JT0332,332,合理的な意思決定,2.521,0
JT0332,332,企業・組織の活動の分析,2.125,0
JT0332,332,企業・組織の活動の評価,1.979,0
JT0332,332,時間管理,2.917,0
JT0332,332,資金管理,2.125,0
JT0332,332,資材管理,1.875,0
JT0332,332,人材管理,1.708,0
JT0333,333,読解力,4.438,0
JT0333,333,傾聴力,4.646,0
JT0333,333,文章力,4.771,0
JT0333,333,説明力,4.563,0
JT0333,333,外国語を読む,1.833,0
JT0333,333,外国語を聞く,1.5,0
JT0333,333,外国語で書く,1.271,0
JT0333,333,外国語で話す,1.271,0
JT0333,333,数学的素養,2.104,0
JT0333,333,科学的素養,1.458,0
JT0333,333,論理と推論（批判的思考）,3.604,0
JT0333,333,新しい情報の応用力,3.375,0
JT0333,333,学習方法の選択・実践,3.146,0
JT0333,333,継続的観察と評価,3.583,0
JT0333,333,他者の反応の理解,3.833,0
JT0333,333,他者との調整,4.417,0
JT0333,333,説得,4.208,0
JT0333,333,交渉,4.396,0
JT0333,333,指導,3.792,0
JT0333,333,対人援助サービス,3.375,0
JT0333,333,複雑な問題解決,3.396,0
JT0333,333,要件分析（仕様作成）,3.438,0
JT0333,333,カスタマイズと開発,2.979,0
JT0333,333,道具、機器、設備の選択,3.083,0
JT0333,333,設置と設定,2.604,0
JT0333,333,プログラミング,1.5,0
JT0333,333,計器監視,1.354,0
JT0333,333,操作と制御,1.75,0
JT0333,333,保守点検,1.542,0
JT0333,333,故障等の原因特定,1.333,0
JT0333,333,修理,1.333,0
JT0333,333,クオリティチェック,3.083,0
JT0333,333,合理的な意思決定,3.229,0
JT0333,333,企業・組織の活動の分析,2.833,0
JT0333,333,企業・組織の活動の評価,2.75,0
JT0333,333,時間管理,3.688,0
JT0333,333,資金管理,2.979,0
JT0333,333,資材管理,2.604,0
JT0333,333,人材管理,3.375,0
JT0334,334,読解力,4.214,0
JT0334,334,傾聴力,4.232,0
JT0334,334,文章力,3.982,0
JT0334,334,説明力,3.768,0
JT0334,334,外国語を読む,1.25,0
JT0334,334,外国語を聞く,1.036,0
JT0334,334,外国語で書く,1.018,0
JT0334,334,外国語で話す,0.643,0
JT0334,334,数学的素養,1.571,0
JT0334,334,科学的素養,0.964,0
JT0334,334,論理と推論（批判的思考）,2.536,0
JT0334,334,新しい情報の応用力,3.054,0
JT0334,334,学習方法の選択・実践,2.714,0
JT0334,334,継続的観察と評価,2.786,0
JT0334,334,他者の反応の理解,3.304,0
JT0334,334,他者との調整,3.482,0
JT0334,334,説得,3.268,0
JT0334,334,交渉,3.107,0
JT0334,334,指導,2.911,0
JT0334,334,対人援助サービス,2.286,0
JT0334,334,複雑な問題解決,2.732,0
JT0334,334,要件分析（仕様作成）,3.375,0
JT0334,334,カスタマイズと開発,2.643,0
JT0334,334,道具、機器、設備の選択,3.375,0
JT0334,334,設置と設定,3.036,0
JT0334,334,プログラミング,1.5,0
JT0334,334,計器監視,0.982,0
JT0334,334,操作と制御,1.911,0
JT0334,334,保守点検,1.679,0
JT0334,334,故障等の原因特定,1.589,0
JT0334,334,修理,1.75,0
JT0334,334,クオリティチェック,2.464,0
JT0334,334,合理的な意思決定,2.411,0
JT0334,334,企業・組織の活動の分析,2.071,0
JT0334,334,企業・組織の活動の評価,1.893,0
JT0334,334,時間管理,2.893,0
JT0334,334,資金管理,2.018,0
JT0334,334,資材管理,2.089,0
JT0334,334,人材管理,1.536,0
JT0335,335,読解力,5.132,0
JT0335,335,傾聴力,5.113,0
JT0335,335,文章力,5.717,0
JT0335,335,説明力,4.774,0
JT0335,335,外国語を読む,1.792,0
JT0335,335,外国語を聞く,1.283,0
JT0335,335,外国語で書く,1.415,0
JT0335,335,外国語で話す,1.057,0
JT0335,335,数学的素養,1.34,0
JT0335,335,科学的素養,1.453,0
JT0335,335,論理と推論（批判的思考）,3.717,0
JT0335,335,新しい情報の応用力,3.83,0
JT0335,335,学習方法の選択・実践,3.151,0
JT0335,335,継続的観察と評価,3.226,0
JT0335,335,他者の反応の理解,4.245,0
JT0335,335,他者との調整,3.981,0
JT0335,335,説得,3.792,0
JT0335,335,交渉,3.283,0
JT0335,335,指導,3.113,0
JT0335,335,対人援助サービス,2.509,0
JT0335,335,複雑な問題解決,3.038,0
JT0335,335,要件分析（仕様作成）,2.774,0
JT0335,335,カスタマイズと開発,2.17,0
JT0335,335,道具、機器、設備の選択,2.302,0
JT0335,335,設置と設定,2.057,0
JT0335,335,プログラミング,0.755,0
JT0335,335,計器監視,0.698,0
JT0335,335,操作と制御,0.962,0
JT0335,335,保守点検,0.698,0
JT0335,335,故障等の原因特定,0.717,0
JT0335,335,修理,0.717,0
JT0335,335,クオリティチェック,1.642,0
JT0335,335,合理的な意思決定,2.302,0
JT0335,335,企業・組織の活動の分析,1.736,0
JT0335,335,企業・組織の活動の評価,1.792,0
JT0335,335,時間管理,2.623,0
JT0335,335,資金管理,1.792,0
JT0335,335,資材管理,1.415,0
JT0335,335,人材管理,1.094,0
JT0337,337,読解力,4.419,0
JT0337,337,傾聴力,4.613,0
JT0337,337,文章力,4.161,0
JT0337,337,説明力,4.613,0
JT0337,337,外国語を読む,1.677,0
JT0337,337,外国語を聞く,1.484,0
JT0337,337,外国語で書く,1.484,0
JT0337,337,外国語で話す,1.194,0
JT0337,337,数学的素養,3.355,0
JT0337,337,科学的素養,2.452,0
JT0337,337,論理と推論（批判的思考）,3.613,0
JT0337,337,新しい情報の応用力,3.871,0
JT0337,337,学習方法の選択・実践,3.548,0
JT0337,337,継続的観察と評価,3.516,0
JT0337,337,他者の反応の理解,3.452,0
JT0337,337,他者との調整,4.065,0
JT0337,337,説得,3.839,0
JT0337,337,交渉,3.839,0
JT0337,337,指導,3.452,0
JT0337,337,対人援助サービス,2.968,0
JT0337,337,複雑な問題解決,3.581,0
JT0337,337,要件分析（仕様作成）,3.903,0
JT0337,337,カスタマイズと開発,3.484,0
JT0337,337,道具、機器、設備の選択,3.839,0
JT0337,337,設置と設定,3.323,0
JT0337,337,プログラミング,2.032,0
JT0337,337,計器監視,2.065,0
JT0337,337,操作と制御,2.355,0
JT0337,337,保守点検,2.097,0
JT0337,337,故障等の原因特定,2.387,0
JT0337,337,修理,2.194,0
JT0337,337,クオリティチェック,3.29,0
JT0337,337,合理的な意思決定,3.323,0
JT0337,337,企業・組織の活動の分析,2.645,0
JT0337,337,企業・組織の活動の評価,2.387,0
JT0337,337,時間管理,3.065,0
JT0337,337,資金管理,2.645,0
JT0337,337,資材管理,2.484,0
JT0337,337,人材管理,2.419,0
JT0338,338,読解力,3.906,0
JT0338,338,傾聴力,5.17,0
JT0338,338,文章力,4.057,0
JT0338,338,説明力,5.075,0
JT0338,338,外国語を読む,1.396,0
JT0338,338,外国語を聞く,1.038,0
JT0338,338,外国語で書く,1.17,0
JT0338,338,外国語で話す,0.943,0
JT0338,338,数学的素養,2.811,0
JT0338,338,科学的素養,1.566,0
JT0338,338,論理と推論（批判的思考）,3.34,0
JT0338,338,新しい情報の応用力,4.151,0
JT0338,338,学習方法の選択・実践,3.547,0
JT0338,338,継続的観察と評価,3.679,0
JT0338,338,他者の反応の理解,4.358,0
JT0338,338,他者との調整,4.679,0
JT0338,338,説得,4.415,0
JT0338,338,交渉,4.302,0
JT0338,338,指導,3.396,0
JT0338,338,対人援助サービス,3.528,0
JT0338,338,複雑な問題解決,3.491,0
JT0338,338,要件分析（仕様作成）,3.981,0
JT0338,338,カスタマイズと開発,2.755,0
JT0338,338,道具、機器、設備の選択,3.264,0
JT0338,338,設置と設定,2.849,0
JT0338,338,プログラミング,1.472,0
JT0338,338,計器監視,1.34,0
JT0338,338,操作と制御,1.623,0
JT0338,338,保守点検,1.66,0
JT0338,338,故障等の原因特定,1.811,0
JT0338,338,修理,1.755,0
JT0338,338,クオリティチェック,2.868,0
JT0338,338,合理的な意思決定,3.264,0
JT0338,338,企業・組織の活動の分析,2.283,0
JT0338,338,企業・組織の活動の評価,2.113,0
JT0338,338,時間管理,3.528,0
JT0338,338,資金管理,2.396,0
JT0338,338,資材管理,2.396,0
JT0338,338,人材管理,2.057,0
JT0340,340,読解力,4.333,0
JT0340,340,傾聴力,4.6,0
JT0340,340,文章力,3.978,0
JT0340,340,説明力,4.178,0
JT0340,340,外国語を読む,1.622,0
JT0340,340,外国語を聞く,1.689,0
JT0340,340,外国語で書く,1.778,0
JT0340,340,外国語で話す,1.4,0
JT0340,340,数学的素養,2.444,0
JT0340,340,科学的素養,1.511,0
JT0340,340,論理と推論（批判的思考）,3.133,0
JT0340,340,新しい情報の応用力,3.867,0
JT0340,340,学習方法の選択・実践,3.422,0
JT0340,340,継続的観察と評価,3.667,0
JT0340,340,他者の反応の理解,3.911,0
JT0340,340,他者との調整,4.044,0
JT0340,340,説得,3.667,0
JT0340,340,交渉,3.889,0
JT0340,340,指導,3.689,0
JT0340,340,対人援助サービス,2.756,0
JT0340,340,複雑な問題解決,3.4,0
JT0340,340,要件分析（仕様作成）,3.933,0
JT0340,340,カスタマイズと開発,3.444,0
JT0340,340,道具、機器、設備の選択,3.444,0
JT0340,340,設置と設定,3,0
JT0340,340,プログラミング,2.067,0
JT0340,340,計器監視,1.578,0
JT0340,340,操作と制御,1.978,0
JT0340,340,保守点検,1.289,0
JT0340,340,故障等の原因特定,1.8,0
JT0340,340,修理,1.733,0
JT0340,340,クオリティチェック,3.844,0
JT0340,340,合理的な意思決定,3.289,0
JT0340,340,企業・組織の活動の分析,2.889,0
JT0340,340,企業・組織の活動の評価,2.911,0
JT0340,340,時間管理,3.689,0
JT0340,340,資金管理,2.689,0
JT0340,340,資材管理,3.022,0
JT0340,340,人材管理,2.756,0
JT0341,341,読解力,4.458,0
JT0341,341,傾聴力,4.583,0
JT0341,341,文章力,3.875,0
JT0341,341,説明力,4.083,0
JT0341,341,外国語を読む,0.833,0
JT0341,341,外国語を聞く,0.75,0
JT0341,341,外国語で書く,0.833,0
JT0341,341,外国語で話す,0.708,0
JT0341,341,数学的素養,3.292,0
JT0341,341,科学的素養,1.375,0
JT0341,341,論理と推論（批判的思考）,3.125,0
JT0341,341,新しい情報の応用力,3.542,0
JT0341,341,学習方法の選択・実践,3.667,0
JT0341,341,継続的観察と評価,3.917,0
JT0341,341,他者の反応の理解,3.292,0
JT0341,341,他者との調整,2.958,0
JT0341,341,説得,2.792,0
JT0341,341,交渉,3.125,0
JT0341,341,指導,3.792,0
JT0341,341,対人援助サービス,2.167,0
JT0341,341,複雑な問題解決,3.125,0
JT0341,341,要件分析（仕様作成）,4.708,0
JT0341,341,カスタマイズと開発,3.417,0
JT0341,341,道具、機器、設備の選択,3.625,0
JT0341,341,設置と設定,2.708,0
JT0341,341,プログラミング,1.167,0
JT0341,341,計器監視,1.583,0
JT0341,341,操作と制御,2.333,0
JT0341,341,保守点検,1.625,0
JT0341,341,故障等の原因特定,1.667,0
JT0341,341,修理,1.833,0
JT0341,341,クオリティチェック,4.125,0
JT0341,341,合理的な意思決定,2.917,0
JT0341,341,企業・組織の活動の分析,2.083,0
JT0341,341,企業・組織の活動の評価,1.875,0
JT0341,341,時間管理,3.125,0
JT0341,341,資金管理,1.958,0
JT0341,341,資材管理,2.75,0
JT0341,341,人材管理,1.25,0
JT0342,342,読解力,3.85,0
JT0342,342,傾聴力,4.017,0
JT0342,342,文章力,3.75,0
JT0342,342,説明力,3.633,0
JT0342,342,外国語を読む,1.417,0
JT0342,342,外国語を聞く,1.017,0
JT0342,342,外国語で書く,1,0
JT0342,342,外国語で話す,0.8,0
JT0342,342,数学的素養,1.267,0
JT0342,342,科学的素養,0.917,0
JT0342,342,論理と推論（批判的思考）,2.483,0
JT0342,342,新しい情報の応用力,3.1,0
JT0342,342,学習方法の選択・実践,2.783,0
JT0342,342,継続的観察と評価,2.667,0
JT0342,342,他者の反応の理解,3.317,0
JT0342,342,他者との調整,3,0
JT0342,342,説得,2.9,0
JT0342,342,交渉,3.2,0
JT0342,342,指導,2.317,0
JT0342,342,対人援助サービス,1.667,0
JT0342,342,複雑な問題解決,2.383,0
JT0342,342,要件分析（仕様作成）,2.783,0
JT0342,342,カスタマイズと開発,2.717,0
JT0342,342,道具、機器、設備の選択,3.5,0
JT0342,342,設置と設定,2.817,0
JT0342,342,プログラミング,1.333,0
JT0342,342,計器監視,0.817,0
JT0342,342,操作と制御,1.767,0
JT0342,342,保守点検,1.283,0
JT0342,342,故障等の原因特定,1.4,0
JT0342,342,修理,1.383,0
JT0342,342,クオリティチェック,2.717,0
JT0342,342,合理的な意思決定,2.333,0
JT0342,342,企業・組織の活動の分析,1.733,0
JT0342,342,企業・組織の活動の評価,1.6,0
JT0342,342,時間管理,2.667,0
JT0342,342,資金管理,2.55,0
JT0342,342,資材管理,2.1,0
JT0342,342,人材管理,1.05,0
JT0343,343,読解力,4.625,0
JT0343,343,傾聴力,4.5,0
JT0343,343,文章力,3.875,0
JT0343,343,説明力,4,0
JT0343,343,外国語を読む,1.167,0
JT0343,343,外国語を聞く,0.667,0
JT0343,343,外国語で書く,0.75,0
JT0343,343,外国語で話す,0.625,0
JT0343,343,数学的素養,2.292,0
JT0343,343,科学的素養,1.375,0
JT0343,343,論理と推論（批判的思考）,3.083,0
JT0343,343,新しい情報の応用力,3.5,0
JT0343,343,学習方法の選択・実践,3.417,0
JT0343,343,継続的観察と評価,3.417,0
JT0343,343,他者の反応の理解,3.583,0
JT0343,343,他者との調整,3.75,0
JT0343,343,説得,2.833,0
JT0343,343,交渉,2.792,0
JT0343,343,指導,3.458,0
JT0343,343,対人援助サービス,1.875,0
JT0343,343,複雑な問題解決,2.833,0
JT0343,343,要件分析（仕様作成）,3.792,0
JT0343,343,カスタマイズと開発,2.708,0
JT0343,343,道具、機器、設備の選択,3.083,0
JT0343,343,設置と設定,1.917,0
JT0343,343,プログラミング,0.625,0
JT0343,343,計器監視,0.542,0
JT0343,343,操作と制御,1.167,0
JT0343,343,保守点検,0.708,0
JT0343,343,故障等の原因特定,0.875,0
JT0343,343,修理,1.125,0
JT0343,343,クオリティチェック,3.417,0
JT0343,343,合理的な意思決定,2.167,0
JT0343,343,企業・組織の活動の分析,1.75,0
JT0343,343,企業・組織の活動の評価,1.833,0
JT0343,343,時間管理,3.375,0
JT0343,343,資金管理,2.333,0
JT0343,343,資材管理,1.875,0
JT0343,343,人材管理,1.5,0
JT0344,344,読解力,3.208,0
JT0344,344,傾聴力,3.667,0
JT0344,344,文章力,3.167,0
JT0344,344,説明力,3.625,0
JT0344,344,外国語を読む,1.25,0
JT0344,344,外国語を聞く,0.792,0
JT0344,344,外国語で書く,1.042,0
JT0344,344,外国語で話す,0.75,0
JT0344,344,数学的素養,2.125,0
JT0344,344,科学的素養,0.875,0
JT0344,344,論理と推論（批判的思考）,2.333,0
JT0344,344,新しい情報の応用力,2.75,0
JT0344,344,学習方法の選択・実践,2.875,0
JT0344,344,継続的観察と評価,2.625,0
JT0344,344,他者の反応の理解,2.833,0
JT0344,344,他者との調整,3.208,0
JT0344,344,説得,2.625,0
JT0344,344,交渉,2.75,0
JT0344,344,指導,3,0
JT0344,344,対人援助サービス,2.458,0
JT0344,344,複雑な問題解決,2.5,0
JT0344,344,要件分析（仕様作成）,2.75,0
JT0344,344,カスタマイズと開発,2.625,0
JT0344,344,道具、機器、設備の選択,3.833,0
JT0344,344,設置と設定,2.875,0
JT0344,344,プログラミング,1.292,0
JT0344,344,計器監視,1.333,0
JT0344,344,操作と制御,1.875,0
JT0344,344,保守点検,2.375,0
JT0344,344,故障等の原因特定,2.042,0
JT0344,344,修理,2.875,0
JT0344,344,クオリティチェック,2.667,0
JT0344,344,合理的な意思決定,2.667,0
JT0344,344,企業・組織の活動の分析,2.208,0
JT0344,344,企業・組織の活動の評価,1.917,0
JT0344,344,時間管理,2.375,0
JT0344,344,資金管理,2.042,0
JT0344,344,資材管理,2.708,0
JT0344,344,人材管理,2.083,0
JT0347,347,読解力,4.7,0
JT0347,347,傾聴力,4.7,0
JT0347,347,文章力,4.35,0
JT0347,347,説明力,4.25,0
JT0347,347,外国語を読む,1.15,0
JT0347,347,外国語を聞く,1.05,0
JT0347,347,外国語で書く,1.2,0
JT0347,347,外国語で話す,1.1,0
JT0347,347,数学的素養,1.85,0
JT0347,347,科学的素養,0.85,0
JT0347,347,論理と推論（批判的思考）,3.2,0
JT0347,347,新しい情報の応用力,3.65,0
JT0347,347,学習方法の選択・実践,3.3,0
JT0347,347,継続的観察と評価,3.05,0
JT0347,347,他者の反応の理解,3.65,0
JT0347,347,他者との調整,3.95,0
JT0347,347,説得,3.15,0
JT0347,347,交渉,3.15,0
JT0347,347,指導,3.35,0
JT0347,347,対人援助サービス,1.65,0
JT0347,347,複雑な問題解決,3.05,0
JT0347,347,要件分析（仕様作成）,3.7,0
JT0347,347,カスタマイズと開発,2.65,0
JT0347,347,道具、機器、設備の選択,3.75,0
JT0347,347,設置と設定,3.15,0
JT0347,347,プログラミング,1.05,0
JT0347,347,計器監視,0.9,0
JT0347,347,操作と制御,2.05,0
JT0347,347,保守点検,1.45,0
JT0347,347,故障等の原因特定,2.4,0
JT0347,347,修理,2.1,0
JT0347,347,クオリティチェック,3.35,0
JT0347,347,合理的な意思決定,3.45,0
JT0347,347,企業・組織の活動の分析,2,0
JT0347,347,企業・組織の活動の評価,1.5,0
JT0347,347,時間管理,3.9,0
JT0347,347,資金管理,2.7,0
JT0347,347,資材管理,2.05,0
JT0347,347,人材管理,1.2,0
JT0349,349,読解力,3.207,0
JT0349,349,傾聴力,4.345,0
JT0349,349,文章力,3.448,0
JT0349,349,説明力,3.793,0
JT0349,349,外国語を読む,1.345,0
JT0349,349,外国語を聞く,1.552,0
JT0349,349,外国語で書く,1.069,0
JT0349,349,外国語で話す,1.448,0
