job_id,source_job_id,knowledge_name,score,irrelevant
JT0292,292,教育訓練,0.327,1
JT0292,292,日本語の語彙・文法,0.816,0
JT0292,292,外国語の語彙・文法,0.551,0
JT0292,292,芸術,1.735,0
JT0292,292,歴史学・考古学,0.673,0
JT0292,292,哲学・宗教学,0.612,0
JT0292,292,公衆安全・危機管理,0.408,0
JT0292,292,法律学、政治学,0.449,0
JT0292,292,通信技術,0.306,1
JT0292,292,コミュニケーションとメディア,1.286,0
JT0295,295,ビジネスと経営,1.633,0
JT0295,295,事務処理,2.041,0
JT0295,295,経済学・会計学,1.429,0
JT0295,295,販売・マーケティング,1.388,0
JT0295,295,顧客サービス・対人サービス,1.633,0
JT0295,295,人事労務管理,1.388,0
JT0295,295,輸送,1.347,0
JT0295,295,生産・加工,2.694,0
JT0295,295,農業・畜産業,0.551,0
JT0295,295,工学,1.776,0
JT0295,295,コンピュータと電子工学,1.408,0
JT0295,295,設計,1.102,0
JT0295,295,建築・建設,0.612,0
JT0295,295,機械,1.551,0
JT0295,295,数学,1.694,0
JT0295,295,物理学,1.408,0
JT0295,295,化学,2.796,0
JT0295,295,生物学,2.347,0
JT0295,295,心理学,1.102,0
JT0295,295,社会学,1.041,0
JT0295,295,地理学,0.673,0
JT0295,295,医学・歯学,2.49,0
JT0295,295,セラピーとカウンセリング,0.796,0
JT0295,295,教育訓練,1.939,0
JT0295,295,日本語の語彙・文法,2.02,0
JT0295,295,外国語の語彙・文法,2.122,0
JT0295,295,芸術,0.449,0
JT0295,295,歴史学・考古学,0.469,0
JT0295,295,哲学・宗教学,0.551,0
JT0295,295,公衆安全・危機管理,1.571,0
JT0295,295,法律学、政治学,1.429,0
JT0295,295,通信技術,1.061,0
JT0295,295,コミュニケーションとメディア,1.327,0
JT0296,296,ビジネスと経営,1.373,0
JT0296,296,事務処理,1.902,0
JT0296,296,経済学・会計学,0.98,0
JT0296,296,販売・マーケティング,1.039,0
JT0296,296,顧客サービス・対人サービス,1.549,0
JT0296,296,人事労務管理,1.157,0
JT0296,296,輸送,1.196,0
JT0296,296,生産・加工,2.922,0
JT0296,296,農業・畜産業,0.529,0
JT0296,296,工学,1.941,0
JT0296,296,コンピュータと電子工学,1.412,0
JT0296,296,設計,1.941,0
JT0296,296,建築・建設,0.745,0
JT0296,296,機械,2.059,0
JT0296,296,数学,1.765,0
JT0296,296,物理学,1.588,0
JT0296,296,化学,1.49,0
JT0296,296,生物学,0.627,0
JT0296,296,心理学,1.059,0
JT0296,296,社会学,1.118,0
JT0296,296,地理学,0.608,0
JT0296,296,医学・歯学,0.549,0
JT0296,296,セラピーとカウンセリング,0.765,0
JT0296,296,教育訓練,1.588,0
JT0296,296,日本語の語彙・文法,1.667,0
JT0296,296,外国語の語彙・文法,1.176,0
JT0296,296,芸術,0.549,0
JT0296,296,歴史学・考古学,0.49,0
JT0296,296,哲学・宗教学,0.608,0
JT0296,296,公衆安全・危機管理,1.02,0
JT0296,296,法律学、政治学,1.02,0
JT0296,296,通信技術,0.98,0
JT0296,296,コミュニケーションとメディア,1.353,0
JT0297,297,ビジネスと経営,1.5,0
JT0297,297,事務処理,1.975,0
JT0297,297,経済学・会計学,1.05,0
JT0297,297,販売・マーケティング,1.05,0
JT0297,297,顧客サービス・対人サービス,1.55,0
JT0297,297,人事労務管理,1.2,0
JT0297,297,輸送,0.925,0
JT0297,297,生産・加工,2.325,0
JT0297,297,農業・畜産業,0.325,1
JT0297,297,工学,2.05,0
JT0297,297,コンピュータと電子工学,1.525,0
JT0297,297,設計,1.85,0
JT0297,297,建築・建設,0.45,0
JT0297,297,機械,2,0
JT0297,297,数学,1.525,0
JT0297,297,物理学,1.45,0
JT0297,297,化学,1.7,0
JT0297,297,生物学,0.55,0
JT0297,297,心理学,0.75,0
JT0297,297,社会学,0.975,0
JT0297,297,地理学,0.5,1
JT0297,297,医学・歯学,0.4,0
JT0297,297,セラピーとカウンセリング,0.7,0
JT0297,297,教育訓練,1.9,0
JT0297,297,日本語の語彙・文法,1.55,0
JT0297,297,外国語の語彙・文法,1.4,0
JT0297,297,芸術,0.325,1
JT0297,297,歴史学・考古学,0.325,1
JT0297,297,哲学・宗教学,0.275,1
JT0297,297,公衆安全・危機管理,1.05,0
JT0297,297,法律学、政治学,0.675,0
JT0297,297,通信技術,0.975,0
JT0297,297,コミュニケーションとメディア,1.325,0
JT0298,298,ビジネスと経営,1.319,0
JT0298,298,事務処理,2.021,0
JT0298,298,経済学・会計学,1.149,0
JT0298,298,販売・マーケティング,1.468,0
JT0298,298,顧客サービス・対人サービス,1.404,0
JT0298,298,人事労務管理,1.362,0
JT0298,298,輸送,1.277,0
JT0298,298,生産・加工,2.532,0
JT0298,298,農業・畜産業,0.787,0
JT0298,298,工学,1.617,0
JT0298,298,コンピュータと電子工学,1.319,0
JT0298,298,設計,1.043,0
JT0298,298,建築・建設,0.574,0
JT0298,298,機械,1.362,0
JT0298,298,数学,1.191,0
JT0298,298,物理学,1.277,0
JT0298,298,化学,2.021,0
JT0298,298,生物学,1.447,0
JT0298,298,心理学,1.447,0
JT0298,298,社会学,1.149,0
JT0298,298,地理学,0.83,0
JT0298,298,医学・歯学,1.106,0
JT0298,298,セラピーとカウンセリング,0.936,0
JT0298,298,教育訓練,1.489,0
JT0298,298,日本語の語彙・文法,1.298,0
JT0298,298,外国語の語彙・文法,1.043,0
JT0298,298,芸術,0.83,0
JT0298,298,歴史学・考古学,0.66,0
JT0298,298,哲学・宗教学,0.723,0
JT0298,298,公衆安全・危機管理,1.021,0
JT0298,298,法律学、政治学,0.957,0
JT0298,298,通信技術,0.872,0
JT0298,298,コミュニケーションとメディア,1.213,0
JT0299,299,ビジネスと経営,1.103,0
JT0299,299,事務処理,1.966,0
JT0299,299,経済学・会計学,0.655,0
JT0299,299,販売・マーケティング,0.724,0
JT0299,299,顧客サービス・対人サービス,1.069,0
JT0299,299,人事労務管理,1.138,0
JT0299,299,輸送,1.034,0
JT0299,299,生産・加工,3.103,0
JT0299,299,農業・畜産業,0.379,1
JT0299,299,工学,2.138,0
JT0299,299,コンピュータと電子工学,1.586,0
JT0299,299,設計,1.172,0
JT0299,299,建築・建設,0.759,0
JT0299,299,機械,2.552,0
JT0299,299,数学,2.069,0
JT0299,299,物理学,2.103,0
JT0299,299,化学,3.103,0
JT0299,299,生物学,0.621,0
JT0299,299,心理学,0.655,0
JT0299,299,社会学,0.724,0
JT0299,299,地理学,0.552,0
JT0299,299,医学・歯学,0.345,0
JT0299,299,セラピーとカウンセリング,0.483,1
JT0299,299,教育訓練,2.207,0
JT0299,299,日本語の語彙・文法,1.138,0
JT0299,299,外国語の語彙・文法,0.862,0
JT0299,299,芸術,0.207,1
JT0299,299,歴史学・考古学,0.276,1
JT0299,299,哲学・宗教学,0.207,1
JT0299,299,公衆安全・危機管理,1.655,0
JT0299,299,法律学、政治学,1.034,0
JT0299,299,通信技術,0.897,0
JT0299,299,コミュニケーションとメディア,1.172,0
JT0300,300,ビジネスと経営,1.38,0
JT0300,300,事務処理,1.42,0
JT0300,300,経済学・会計学,0.84,0
JT0300,300,販売・マーケティング,0.82,0
JT0300,300,顧客サービス・対人サービス,0.98,0
JT0300,300,人事労務管理,0.76,0
JT0300,300,輸送,1.04,0
JT0300,300,生産・加工,2.84,0
JT0300,300,農業・畜産業,0.36,1
JT0300,300,工学,1.82,0
JT0300,300,コンピュータと電子工学,1.2,0
JT0300,300,設計,1.1,0
JT0300,300,建築・建設,0.56,0
JT0300,300,機械,2.08,0
JT0300,300,数学,1.54,0
JT0300,300,物理学,1.36,0
JT0300,300,化学,2.66,0
JT0300,300,生物学,0.54,0
JT0300,300,心理学,0.66,0
JT0300,300,社会学,0.78,0
JT0300,300,地理学,0.42,0
JT0300,300,医学・歯学,0.6,0
JT0300,300,セラピーとカウンセリング,0.5,0
JT0300,300,教育訓練,1.78,0
JT0300,300,日本語の語彙・文法,1.14,0
JT0300,300,外国語の語彙・文法,0.86,0
JT0300,300,芸術,0.28,1
JT0300,300,歴史学・考古学,0.28,1
JT0300,300,哲学・宗教学,0.28,1
JT0300,300,公衆安全・危機管理,1.28,0
JT0300,300,法律学、政治学,0.78,0
JT0300,300,通信技術,0.8,0
JT0300,300,コミュニケーションとメディア,1.04,0
JT0301,301,ビジネスと経営,2,0
JT0301,301,事務処理,2.533,0
JT0301,301,経済学・会計学,1.267,0
JT0301,301,販売・マーケティング,1.333,0
JT0301,301,顧客サービス・対人サービス,1.778,0
JT0301,301,人事労務管理,1.556,0
JT0301,301,輸送,1.511,0
JT0301,301,生産・加工,2.089,0
JT0301,301,農業・畜産業,0.778,0
JT0301,301,工学,3.6,0
JT0301,301,コンピュータと電子工学,2.533,0
JT0301,301,設計,2.844,0
JT0301,301,建築・建設,2.044,0
JT0301,301,機械,2.711,0
JT0301,301,数学,3,0
JT0301,301,物理学,3.222,0
JT0301,301,化学,2.756,0
JT0301,301,生物学,1.556,0
JT0301,301,心理学,1.556,0
JT0301,301,社会学,1.533,0
JT0301,301,地理学,1.178,0
JT0301,301,医学・歯学,1.2,0
JT0301,301,セラピーとカウンセリング,1.178,0
JT0301,301,教育訓練,2.733,0
JT0301,301,日本語の語彙・文法,2.444,0
JT0301,301,外国語の語彙・文法,2.222,0
JT0301,301,芸術,0.778,0
JT0301,301,歴史学・考古学,0.844,0
JT0301,301,哲学・宗教学,0.844,0
JT0301,301,公衆安全・危機管理,2.6,0
JT0301,301,法律学、政治学,1.689,0
JT0301,301,通信技術,1.933,0
JT0301,301,コミュニケーションとメディア,1.933,0
JT0302,302,ビジネスと経営,1.479,0
JT0302,302,事務処理,2.271,0
JT0302,302,経済学・会計学,1.125,0
JT0302,302,販売・マーケティング,0.667,0
JT0302,302,顧客サービス・対人サービス,1.146,0
JT0302,302,人事労務管理,1.396,0
JT0302,302,輸送,0.854,0
JT0302,302,生産・加工,1.688,0
JT0302,302,農業・畜産業,0.417,0
JT0302,302,工学,2.604,0
JT0302,302,コンピュータと電子工学,2.208,0
JT0302,302,設計,2.104,0
JT0302,302,建築・建設,1.667,0
JT0302,302,機械,2.813,0
JT0302,302,数学,2.354,0
JT0302,302,物理学,2.5,0
JT0302,302,化学,2.438,0
JT0302,302,生物学,0.854,0
JT0302,302,心理学,0.875,0
JT0302,302,社会学,1.125,0
JT0302,302,地理学,1.083,0
JT0302,302,医学・歯学,0.5,0
JT0302,302,セラピーとカウンセリング,0.375,0
JT0302,302,教育訓練,2.083,0
JT0302,302,日本語の語彙・文法,1.375,0
JT0302,302,外国語の語彙・文法,1.042,0
JT0302,302,芸術,0.292,0
JT0302,302,歴史学・考古学,0.396,1
JT0302,302,哲学・宗教学,0.333,1
JT0302,302,公衆安全・危機管理,2.188,0
JT0302,302,法律学、政治学,1.542,0
JT0302,302,通信技術,1.958,0
JT0302,302,コミュニケーションとメディア,1.396,0
JT0303,303,ビジネスと経営,1.077,0
JT0303,303,事務処理,2.135,0
JT0303,303,経済学・会計学,0.808,0
JT0303,303,販売・マーケティング,0.962,0
JT0303,303,顧客サービス・対人サービス,1.346,0
JT0303,303,人事労務管理,0.827,0
JT0303,303,輸送,0.654,0
JT0303,303,生産・加工,1.596,0
JT0303,303,農業・畜産業,0.385,1
JT0303,303,工学,2.269,0
JT0303,303,コンピュータと電子工学,1.231,0
JT0303,303,設計,1.212,0
JT0303,303,建築・建設,0.462,0
JT0303,303,機械,1.385,0
JT0303,303,数学,1.788,0
JT0303,303,物理学,1.788,0
JT0303,303,化学,3.788,0
JT0303,303,生物学,1.769,0
JT0303,303,心理学,0.5,0
JT0303,303,社会学,0.5,0
JT0303,303,地理学,0.404,0
JT0303,303,医学・歯学,0.731,0
JT0303,303,セラピーとカウンセリング,0.269,1
JT0303,303,教育訓練,1.288,0
JT0303,303,日本語の語彙・文法,1.519,0
JT0303,303,外国語の語彙・文法,1.308,0
JT0303,303,芸術,0.212,1
JT0303,303,歴史学・考古学,0.192,1
JT0303,303,哲学・宗教学,0.173,1
JT0303,303,公衆安全・危機管理,1.154,0
JT0303,303,法律学、政治学,0.712,0
JT0303,303,通信技術,0.596,0
JT0303,303,コミュニケーションとメディア,0.904,0
JT0304,304,ビジネスと経営,1.5,0
JT0304,304,事務処理,1.467,0
JT0304,304,経済学・会計学,1.133,0
JT0304,304,販売・マーケティング,1.933,0
JT0304,304,顧客サービス・対人サービス,2.167,0
JT0304,304,人事労務管理,0.967,0
JT0304,304,輸送,1.7,0
JT0304,304,生産・加工,3.433,0
JT0304,304,農業・畜産業,0.467,0
JT0304,304,工学,1.733,0
JT0304,304,コンピュータと電子工学,1.067,0
JT0304,304,設計,1.1,0
JT0304,304,建築・建設,0.867,0
JT0304,304,機械,1.733,0
JT0304,304,数学,1.4,0
JT0304,304,物理学,1.333,0
JT0304,304,化学,2.167,0
JT0304,304,生物学,0.5,0
JT0304,304,心理学,0.867,0
JT0304,304,社会学,0.967,0
JT0304,304,地理学,0.9,0
JT0304,304,医学・歯学,0.6,0
JT0304,304,セラピーとカウンセリング,0.567,0
JT0304,304,教育訓練,1.2,0
JT0304,304,日本語の語彙・文法,1.333,0
JT0304,304,外国語の語彙・文法,0.967,0
JT0304,304,芸術,2.833,0
JT0304,304,歴史学・考古学,1.5,0
JT0304,304,哲学・宗教学,1,0
JT0304,304,公衆安全・危機管理,1.267,0
JT0304,304,法律学、政治学,0.833,0
JT0304,304,通信技術,0.867,0
JT0304,304,コミュニケーションとメディア,1.3,0
JT0305,305,ビジネスと経営,1.59,0
JT0305,305,事務処理,2.231,0
JT0305,305,経済学・会計学,0.923,0
JT0305,305,販売・マーケティング,1.385,0
JT0305,305,顧客サービス・対人サービス,1.513,0
JT0305,305,人事労務管理,0.923,0
JT0305,305,輸送,1.103,0
JT0305,305,生産・加工,2.538,0
JT0305,305,農業・畜産業,0.359,0
JT0305,305,工学,2.795,0
JT0305,305,コンピュータと電子工学,1.974,0
JT0305,305,設計,2.308,0
JT0305,305,建築・建設,0.718,0
JT0305,305,機械,2.308,0
JT0305,305,数学,2.231,0
JT0305,305,物理学,2.282,0
JT0305,305,化学,2.897,0
JT0305,305,生物学,0.923,0
JT0305,305,心理学,0.718,0
JT0305,305,社会学,0.846,0
JT0305,305,地理学,0.641,0
JT0305,305,医学・歯学,0.744,0
JT0305,305,セラピーとカウンセリング,0.436,0
JT0305,305,教育訓練,1.667,0
JT0305,305,日本語の語彙・文法,1.667,0
JT0305,305,外国語の語彙・文法,1.846,0
JT0305,305,芸術,0.564,0
JT0305,305,歴史学・考古学,0.436,0
JT0305,305,哲学・宗教学,0.41,0
JT0305,305,公衆安全・危機管理,1.564,0
JT0305,305,法律学、政治学,1.128,0
JT0305,305,通信技術,1.487,0
JT0305,305,コミュニケーションとメディア,1.718,0
JT0306,306,ビジネスと経営,1.182,0
JT0306,306,事務処理,1.5,0
JT0306,306,経済学・会計学,1.273,0
JT0306,306,販売・マーケティング,1.227,0
JT0306,306,顧客サービス・対人サービス,1.455,0
JT0306,306,人事労務管理,1.136,0
JT0306,306,輸送,1.318,0
JT0306,306,生産・加工,2.364,0
JT0306,306,農業・畜産業,0.636,0
JT0306,306,工学,1.5,0
JT0306,306,コンピュータと電子工学,0.773,0
JT0306,306,設計,1.591,0
JT0306,306,建築・建設,1.818,0
JT0306,306,機械,1.864,0
JT0306,306,数学,1.545,0
JT0306,306,物理学,1,0
JT0306,306,化学,1.091,0
JT0306,306,生物学,0.727,0
JT0306,306,心理学,1.091,0
JT0306,306,社会学,1.045,0
JT0306,306,地理学,1,0
JT0306,306,医学・歯学,0.364,1
JT0306,306,セラピーとカウンセリング,0.636,0
JT0306,306,教育訓練,0.864,0
JT0306,306,日本語の語彙・文法,0.591,0
JT0306,306,外国語の語彙・文法,0.591,0
JT0306,306,芸術,1.545,0
JT0306,306,歴史学・考古学,1.227,0
JT0306,306,哲学・宗教学,1.591,0
JT0306,306,公衆安全・危機管理,1.318,0
JT0306,306,法律学、政治学,0.773,0
JT0306,306,通信技術,0.636,0
JT0306,306,コミュニケーションとメディア,1.091,0
JT0308,308,ビジネスと経営,1.809,0
JT0308,308,事務処理,2.064,0
JT0308,308,経済学・会計学,1.064,0
JT0308,308,販売・マーケティング,1.723,0
JT0308,308,顧客サービス・対人サービス,1.894,0
JT0308,308,人事労務管理,1,0
JT0308,308,輸送,1.021,0
JT0308,308,生産・加工,2.723,0
JT0308,308,農業・畜産業,0.383,0
JT0308,308,工学,3.149,0
JT0308,308,コンピュータと電子工学,1.362,0
JT0308,308,設計,1.745,0
JT0308,308,建築・建設,0.383,0
JT0308,308,機械,1.553,0
JT0308,308,数学,1.809,0
JT0308,308,物理学,2.213,0
JT0308,308,化学,4.298,0
JT0308,308,生物学,1.149,0
JT0308,308,心理学,0.681,0
JT0308,308,社会学,0.638,0
JT0308,308,地理学,0.34,0
JT0308,308,医学・歯学,0.468,0
JT0308,308,セラピーとカウンセリング,0.383,0
JT0308,308,教育訓練,1.319,0
JT0308,308,日本語の語彙・文法,1.468,0
JT0308,308,外国語の語彙・文法,1.702,0
JT0308,308,芸術,0.149,1
JT0308,308,歴史学・考古学,0.17,1
JT0308,308,哲学・宗教学,0.17,1
JT0308,308,公衆安全・危機管理,0.957,0
JT0308,308,法律学、政治学,0.936,0
JT0308,308,通信技術,0.638,0
JT0308,308,コミュニケーションとメディア,0.936,0
JT0309,309,ビジネスと経営,1.164,0
JT0309,309,事務処理,1.964,0
JT0309,309,経済学・会計学,0.982,0
JT0309,309,販売・マーケティング,1.109,0
JT0309,309,顧客サービス・対人サービス,1.455,0
JT0309,309,人事労務管理,0.982,0
JT0309,309,輸送,0.727,0
JT0309,309,生産・加工,1.618,0
JT0309,309,農業・畜産業,1,0
JT0309,309,工学,1.855,0
JT0309,309,コンピュータと電子工学,1.364,0
JT0309,309,設計,1.236,0
JT0309,309,建築・建設,0.418,0
JT0309,309,機械,1.109,0
JT0309,309,数学,1.709,0
JT0309,309,物理学,1.655,0
JT0309,309,化学,3,0
JT0309,309,生物学,3.782,0
JT0309,309,心理学,0.745,0
JT0309,309,社会学,0.745,0
JT0309,309,地理学,0.564,0
JT0309,309,医学・歯学,2.127,0
JT0309,309,セラピーとカウンセリング,0.618,0
JT0309,309,教育訓練,1.4,0
JT0309,309,日本語の語彙・文法,1.655,0
JT0309,309,外国語の語彙・文法,2.127,0
JT0309,309,芸術,0.382,0
JT0309,309,歴史学・考古学,0.382,0
JT0309,309,哲学・宗教学,0.382,0
JT0309,309,公衆安全・危機管理,1.382,0
JT0309,309,法律学、政治学,1.036,0
JT0309,309,通信技術,0.782,0
JT0309,309,コミュニケーションとメディア,0.927,0
JT0310,310,ビジネスと経営,2.304,0
JT0310,310,事務処理,2.217,0
JT0310,310,経済学・会計学,1.435,0
JT0310,310,販売・マーケティング,1.522,0
JT0310,310,顧客サービス・対人サービス,1.913,0
JT0310,310,人事労務管理,1.739,0
JT0310,310,輸送,1.565,0
JT0310,310,生産・加工,2.13,0
JT0310,310,農業・畜産業,1,0
JT0310,310,工学,2.609,0
JT0310,310,コンピュータと電子工学,2.87,0
JT0310,310,設計,3.217,0
JT0310,310,建築・建設,1.391,0
JT0310,310,機械,2.348,0
JT0310,310,数学,2.783,0
JT0310,310,物理学,2.957,0
JT0310,310,化学,2.087,0
JT0310,310,生物学,1.348,0
JT0310,310,心理学,1.652,0
JT0310,310,社会学,1.565,0
JT0310,310,地理学,1.609,0
JT0310,310,医学・歯学,1.043,0
JT0310,310,セラピーとカウンセリング,1.435,0
JT0310,310,教育訓練,1.783,0
JT0310,310,日本語の語彙・文法,2,0
JT0310,310,外国語の語彙・文法,2.261,0
JT0310,310,芸術,1.304,0
JT0310,310,歴史学・考古学,1.261,0
JT0310,310,哲学・宗教学,1.217,0
JT0310,310,公衆安全・危機管理,1.913,0
JT0310,310,法律学、政治学,1.696,0
JT0310,310,通信技術,2.217,0
JT0310,310,コミュニケーションとメディア,1.826,0
JT0311,311,ビジネスと経営,1.696,0
JT0311,311,事務処理,2.217,0
JT0311,311,経済学・会計学,1.696,0
JT0311,311,販売・マーケティング,1.435,0
JT0311,311,顧客サービス・対人サービス,1.565,0
JT0311,311,人事労務管理,1.391,0
JT0311,311,輸送,1.696,0
JT0311,311,生産・加工,2.435,0
JT0311,311,農業・畜産業,0.826,0
JT0311,311,工学,2.913,0
JT0311,311,コンピュータと電子工学,2.391,0
JT0311,311,設計,2.87,0
JT0311,311,建築・建設,1.391,0
JT0311,311,機械,3,0
JT0311,311,数学,2.826,0
JT0311,311,物理学,2.826,0
JT0311,311,化学,2.348,0
JT0311,311,生物学,1.348,0
JT0311,311,心理学,1.435,0
JT0311,311,社会学,1.435,0
JT0311,311,地理学,1.261,0
JT0311,311,医学・歯学,1,0
JT0311,311,セラピーとカウンセリング,0.913,0
JT0311,311,教育訓練,2.13,0
JT0311,311,日本語の語彙・文法,1.652,0
JT0311,311,外国語の語彙・文法,1.957,0
JT0311,311,芸術,1.043,0
JT0311,311,歴史学・考古学,0.87,0
JT0311,311,哲学・宗教学,0.87,0
JT0311,311,公衆安全・危機管理,1.652,0
JT0311,311,法律学、政治学,1.522,0
JT0311,311,通信技術,1.826,0
JT0311,311,コミュニケーションとメディア,1.435,0
JT0312,312,ビジネスと経営,1.744,0
JT0312,312,事務処理,2.385,0
JT0312,312,経済学・会計学,1.692,0
JT0312,312,販売・マーケティング,1.333,0
JT0312,312,顧客サービス・対人サービス,2.128,0
JT0312,312,人事労務管理,1.436,0
JT0312,312,輸送,0.872,0
JT0312,312,生産・加工,1.513,0
JT0312,312,農業・畜産業,0.744,0
JT0312,312,工学,1.359,0
JT0312,312,コンピュータと電子工学,3.333,0
JT0312,312,設計,2.846,0
JT0312,312,建築・建設,0.692,0
JT0312,312,機械,1,0
JT0312,312,数学,1.872,0
JT0312,312,物理学,1.051,0
JT0312,312,化学,0.667,0
JT0312,312,生物学,0.538,0
JT0312,312,心理学,1.051,0
JT0312,312,社会学,1.077,0
JT0312,312,地理学,0.487,0
JT0312,312,医学・歯学,0.513,0
JT0312,312,セラピーとカウンセリング,0.692,0
JT0312,312,教育訓練,1.333,0
JT0312,312,日本語の語彙・文法,2.333,0
JT0312,312,外国語の語彙・文法,1.692,0
JT0312,312,芸術,0.436,0
JT0312,312,歴史学・考古学,0.41,0
JT0312,312,哲学・宗教学,0.41,0
JT0312,312,公衆安全・危機管理,1.41,0
JT0312,312,法律学、政治学,1.077,0
JT0312,312,通信技術,2.795,0
JT0312,312,コミュニケーションとメディア,2.538,0
JT0313,313,ビジネスと経営,0.833,0
JT0313,313,事務処理,1.75,0
JT0313,313,経済学・会計学,0.833,0
JT0313,313,販売・マーケティング,0.875,0
JT0313,313,顧客サービス・対人サービス,1.146,0
JT0313,313,人事労務管理,0.521,0
JT0313,313,輸送,0.271,1
JT0313,313,生産・加工,0.688,0
JT0313,313,農業・畜産業,0.229,1
JT0313,313,工学,1.229,0
JT0313,313,コンピュータと電子工学,3.271,0
JT0313,313,設計,2.438,0
JT0313,313,建築・建設,0.208,1
JT0313,313,機械,0.729,0
JT0313,313,数学,2.292,0
JT0313,313,物理学,1.146,0
JT0313,313,化学,0.563,0
JT0313,313,生物学,0.417,1
JT0313,313,心理学,0.917,0
JT0313,313,社会学,0.75,0
JT0313,313,地理学,0.354,1
JT0313,313,医学・歯学,0.417,1
JT0313,313,セラピーとカウンセリング,0.375,1
JT0313,313,教育訓練,0.854,0
JT0313,313,日本語の語彙・文法,1.417,0
JT0313,313,外国語の語彙・文法,1.229,0
JT0313,313,芸術,0.521,1
JT0313,313,歴史学・考古学,0.271,1
JT0313,313,哲学・宗教学,0.438,1
JT0313,313,公衆安全・危機管理,0.875,0
JT0313,313,法律学、政治学,0.625,0
JT0313,313,通信技術,2.125,0
JT0313,313,コミュニケーションとメディア,1.583,0
JT0314,314,ビジネスと経営,1.825,0
JT0314,314,事務処理,1.9,0
JT0314,314,経済学・会計学,1.275,0
JT0314,314,販売・マーケティング,1.45,0
JT0314,314,顧客サービス・対人サービス,1.975,0
JT0314,314,人事労務管理,1.3,0
JT0314,314,輸送,0.475,0
JT0314,314,生産・加工,0.875,0
JT0314,314,農業・畜産業,0.4,0
JT0314,314,工学,1.35,0
JT0314,314,コンピュータと電子工学,2.9,0
JT0314,314,設計,2.55,0
JT0314,314,建築・建設,0.425,0
JT0314,314,機械,0.85,0
JT0314,314,数学,1.975,0
JT0314,314,物理学,0.925,0
JT0314,314,化学,0.7,0
JT0314,314,生物学,0.55,0
JT0314,314,心理学,1.05,0
JT0314,314,社会学,1.125,0
JT0314,314,地理学,0.625,0
JT0314,314,医学・歯学,0.45,0
JT0314,314,セラピーとカウンセリング,0.55,0
JT0314,314,教育訓練,1.1,0
JT0314,314,日本語の語彙・文法,1.625,0
JT0314,314,外国語の語彙・文法,1.425,0
JT0314,314,芸術,0.9,0
JT0314,314,歴史学・考古学,0.45,0
JT0314,314,哲学・宗教学,0.5,0
JT0314,314,公衆安全・危機管理,1.15,0
JT0314,314,法律学、政治学,0.975,0
JT0314,314,通信技術,2.45,0
JT0314,314,コミュニケーションとメディア,2.5,0
JT0315,315,ビジネスと経営,1.48,0
JT0315,315,事務処理,2.02,0
JT0315,315,経済学・会計学,0.96,0
JT0315,315,販売・マーケティング,1.08,0
JT0315,315,顧客サービス・対人サービス,1.44,0
JT0315,315,人事労務管理,0.66,0
JT0315,315,輸送,0.52,0
JT0315,315,生産・加工,1.2,0
JT0315,315,農業・畜産業,0.28,1
JT0315,315,工学,3.22,0
JT0315,315,コンピュータと電子工学,4.16,0
JT0315,315,設計,3.48,0
JT0315,315,建築・建設,0.32,1
JT0315,315,機械,1.62,0
JT0315,315,数学,2.72,0
JT0315,315,物理学,2.34,0
JT0315,315,化学,1.08,0
JT0315,315,生物学,0.4,0
JT0315,315,心理学,0.74,0
JT0315,315,社会学,0.66,0
JT0315,315,地理学,0.42,0
JT0315,315,医学・歯学,0.38,1
JT0315,315,セラピーとカウンセリング,0.38,1
JT0315,315,教育訓練,1.08,0
JT0315,315,日本語の語彙・文法,1.98,0
JT0315,315,外国語の語彙・文法,1.86,0
JT0315,315,芸術,0.4,1
JT0315,315,歴史学・考古学,0.26,1
JT0315,315,哲学・宗教学,0.34,1
JT0315,315,公衆安全・危機管理,1.36,0
JT0315,315,法律学、政治学,1.06,0
JT0315,315,通信技術,3.14,0
JT0315,315,コミュニケーションとメディア,2,0
JT0316,316,ビジネスと経営,1.578,0
JT0316,316,事務処理,2.089,0
JT0316,316,経済学・会計学,1.022,0
JT0316,316,販売・マーケティング,1.444,0
JT0316,316,顧客サービス・対人サービス,1.644,0
JT0316,316,人事労務管理,1.2,0
JT0316,316,輸送,0.444,0
JT0316,316,生産・加工,0.911,0
JT0316,316,農業・畜産業,0.267,1
JT0316,316,工学,1.289,0
JT0316,316,コンピュータと電子工学,2.867,0
JT0316,316,設計,1.956,0
JT0316,316,建築・建設,0.267,1
JT0316,316,機械,0.511,0
JT0316,316,数学,1.978,0
JT0316,316,物理学,1.022,0
JT0316,316,化学,0.511,0
JT0316,316,生物学,0.378,0
JT0316,316,心理学,0.8,0
JT0316,316,社会学,0.778,0
JT0316,316,地理学,0.444,0
JT0316,316,医学・歯学,0.422,0
JT0316,316,セラピーとカウンセリング,0.511,0
JT0316,316,教育訓練,0.889,0
JT0316,316,日本語の語彙・文法,1.689,0
JT0316,316,外国語の語彙・文法,1.467,0
JT0316,316,芸術,0.733,0
JT0316,316,歴史学・考古学,0.356,1
JT0316,316,哲学・宗教学,0.356,1
JT0316,316,公衆安全・危機管理,1.133,0
JT0316,316,法律学、政治学,0.822,0
JT0316,316,通信技術,2.044,0
JT0316,316,コミュニケーションとメディア,1.889,0
JT0317,317,ビジネスと経営,1.643,0
